latitude	longitude	gender resp	age	yearsset	timesttelement	Head_Household	gender_if_no	age HHH if no	marital	hh_women	hh_girls	hh_men	hh_boys	hh_childrenG	hh_childrenB	hh_total	educ	employment	selfemploment	primaryincome	sourcefromwho	incomerange	residency	flee_reason	period	disp_times	urban_rural	disabled	disability	disabled_hh	otherdisability	ccm	ccm_received	ccm_training	hum_interventions	infrastructure	nameofinfrastructure	psn_support	gov_committees	complaint_mech	ways_CFM	inaddressed	receivedfeedback	CFW_efficient	explaineff	spaces	spaces2	nfi	lastreceived	nfi_needs	nfi_access	nfi_safe	nfi_items None	nfi_items Plastic Sheets	nfi_items Nylon/Rubber Rope	nfi_items Bamboo poles	nfi_items Mosquito Net	nfi_items Blanket	nfi_items Kanga	nfi_items Sleeping Mat	nfi_items Solar Lamp	nfi_items Other	items_other	nfi_enough	nfi_enough2	emerg_shelter	cash	cash_type	cash_pay	cash_months	awareness_sess	cash_benef	cash_usage No cash received	cash_usage Buy food	cash_usage Pay debts	cash_usage Buy clothes	cash_usage Buy medicine	cash_usage Buy water	cash_usage Buy fuel	cash_usage Buy cooking gas	cash_usage School fees, uniform and school material	cash_usage Open a business	cash_usage Buy livestock	cash_usage Buy agricultural inputs (seeds, tools, fodder, fertilizer etc.)	cash_usage Savings	cash_usage Transport	cash_usage Pay rent, shelter	cash_usage Gift to neighbour or relative	bdnc	accomm	tenure_doc	agreement Oral agreement  	agreement Title deed	agreement Rental agreement	agreement O?cial letter of ownership	agreement Uno?cial letter of ownership	agreement O?cial letter of rental	agreement Uno?cial letter of rental	agreement Local authority permit	agreement Don't know	agreement Other	agreement_other	disputes	disputes_resolver	dispute_resolved	watersource	watersource_duration_a	wells	water_pay	water_treatment	borehole_rehab	water_access	rehab_effect	water_sensitization	toilet	handwash	soap	separate	sensitization	hygene_prom	handwash_times Before preparing meals	handwash_times Before serving food	handwash_times Before eating	handwash_times Before feeding a baby	handwash_times After cleaning the baby of the feaces	handwash_times After using the toilet	handwash_times After handling garbage	handwash_times After playing with children	handwash_why	handwash_item	latrine_use	hygiene_activities	wash_nfi	mhm	soap2	mhm_training	hygiene_messages	hygiene_awareness	clinic	clinic_access	clinic_satisfaction	mh_services Psychological First Aid	mh_services Counselling	mh_services Support Groups	mh_services Referral	well-being	cb_training Psychological first aid	cb_training Basic counselling	cb_training Group facilitation, mindfulness, and animation of socio-relational	cb_training Cultural and creative and arts-based activities	cb_training Sports and play	cb_training Non-formal education	ctds	basicknowledge_improvement	targeted_ass	gbv_campaigns	campaigns No message received	campaigns Drama	campaigns Door-to-door visits	campaigns Community discussions	campaigns Radio talk shows	campaigns Other	knowledge_increase	wgfs	wgfs_benefit	perception1	perception2	perception3	perception4	perception5	recommandation	remarks	county	payam	boma	village	lastrehabwhen	lastrehabwho	incomepermember	gender HHH	age HHH
9.5657203	31.6759454	Female	53	9	6	Yes	0	0	Widowed	1	0	0	1	0	0	2	No education	Unemployed	0	Aid	Food aid	7000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	Yes	Blind	No	0	No	0	No	No	No	0	No	Yes	No	0	No	0	No	She's not able to complaint since she is weaked	No	IMC	Yes	More than 1 year ago	No	No	No	0	1	0	0	0	0	0	0	0	0	0	No	Shelter	Yes	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	1	0	0	No	0	0	Public tap/standpipe	10	1 well	0.0	None	No	0	0	No	Communal latrine	Yes	Yes	Yes	Yes	No	1	1	1	1	0	1	0	0	To reduces spread/ transmission of disease	With water and ash	Yes	No	No	No	No	No	No	No	No	No	0	0	1	0	0	Significantly increased	0	0	0	0	0	1	No	0	No	No	1	0	0	0	0	0	0	No	0	No change	No change	No change	No change	No change	She needs help with shelter and nfi items	She is vulnerable person indeed and care giver	Malakal	Malakal North	PoC	Block 1	0		3500.0	Female	53
9.5669062	31.6782442	Female	28	9	6	Yes	0	0	Married	3	1	1	4	0	0	9	Some secondary	Unemployed	0	Small scale trade	0	30000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	Yes	Old age	No	0	No	No	Yes	Latrine	No	No	No	0	Yes	Yes	No	Delays	Yes	0	Yes	Within the last 3 months	No	No	No	0	1	0	1	0	0	0	0	0	0	0	Yes	0	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	1	0	0	0	0	0	0	0	0	0	0	No	0	0	Public tap/standpipe	15	1 well	0.0	Chlorination or Aquatabs	No	0	0	Yes	Bush	0	0	Yes	Yes	Yes	1	1	1	1	0	0	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	No	No	No	No	Yes	Yes	No	No	0	0	0	1	0	No change	0	1	0	0	0	0	No	0	No	Yes	0	0	1	1	0	0	Significantly increased	No	0	Significantly increased	No change	Significantly increased	No change	No change	She needs nfi registration	Interview is completed successfully	Malakal	Malakal North	Malakal PoC	Block G	Last month	Not Stated	3333.33333333333	Female	28
9.5671635	31.6780433	Female	60	8	6	Yes	0	0	Widowed	1	1	0	2	0	0	4	No education	Unemployed	0	Aid	World vision	2500	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	Yes	Chronic illness	No	0	No	0	No	No	No	0	Yes	No	No	0	Yes	No	No	Vulnerable are suffering very much,we need helps directly from donors because ngo sometimes are not showing impartiality.	Yes	0	Yes	More than 1 year ago	No	No	No	0	1	0	1	0	0	0	0	0	0	0	No	Items have not been received in a longtime	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	1	0	0	Yes	Others (please specify)	Yes	Public tap/standpipe	20	1 well	0.0	Chlorination or Aquatabs	No	0	0	No	Bush	0	0	Yes	Yes	Yes	1	1	1	1	0	0	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	No	No	No	No	No	Yes	No	No	No	0	0	0	1	0	Don't know	0	0	0	0	0	1	No	0	No	No	1	0	0	0	0	0	0	No	0	No change	No change	No change	No change	No change	She needs toch and the food aid is not enough	Interview is completed successfully	Malakal	Malakal North	Malakal PoC	Block G	0		625.0	Female	60
9.5672217	31.6775923	Female	52	8	6	No	Female	36	Married	1	1	0	2	0	0	4	No education	Unemployed	0	Aid	World vision	6000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	Yes	Old and paralysed	No	0	No	0	No	No	No	0	No	No	No	0	No	0	No	No awareness to know about what to done	No	I don't know	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	1	0	0	Yes	Family members	Yes	Public tap/standpipe	16	1 well	0.0	Chlorination or Aquatabs	No	0	0	No	Bush	0	0	Yes	Yes	Yes	1	1	1	0	0	0	0	0	To reduces spread/ transmission of disease	With water and soap	No	No	No	No	No	No	No	No	No	No	0	0	0	1	0	No change	0	0	0	0	0	1	No	0	No	No	1	0	0	0	0	0	0	No	0	No change	No change	No change	No change	No change	More people are not registered for food ration	Interview is completed successfully	Malakal	Malakal North	PoC	Block G	0		1500.0	Female	36
9.5669406	31.6812835	Female	39	5	6	Yes	0	0	Married	1	4	0	2	1	1	9	No education	Unemployed	0	Small scale trade	0	16000	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Rural	Yes	Legs paralyzed	No	0	Yes	Shelter materials wire, plastic Shelter, bamboo	No	No	Yes	Water point	No	No	Yes	Going directly/physically	No	0	No	Don't know	Yes	0	Yes	Between 6 to 12 months	No	No	No	0	1	0	1	0	0	0	0	0	0	0	No	Items not enough for shelter requirements	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Temporary agreement	No	0	0	Public tap/standpipe	20	1 well	0.0	Chlorination or Aquatabs	No	0	0	No	Communal latrine	Yes	No	Yes	Yes	Yes	0	1	1	1	1	0	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	No	No	No	No	No	No	No	Yes	Yes	Not satisfied	0	0	1	0	No change	0	0	0	0	0	1	No	0	No	No	1	0	0	0	0	0	0	No	0	No change	No change	No change	No change	No change	Food assistance is not enough	Interview is completed successfully	Malakal	Malakal North	PoC	Block N	Don't remember	Not Stated	1777.77777777778	Female	39
9.5673744	31.6816111	Female	33	4	5	No	Female	25	Married	4	1	1	2	2	1	11	Completed primary	Unemployed	0	Small scale trade	0	3000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	Yes	Leg problem	Yes	Taking care with water facilities and psn responsibility	No	No	No	0	Yes	Yes	Yes	Going directly/physically to service provider	No	0	Yes	0	No	DRC office	Yes	Within the last 3 months	No	No	No	0	1	0	0	0	0	0	0	0	0	0	No	Plastic sheets is not enough	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Under protection  of UN	Yes	Family members	Yes	Public tap/standpipe	10	1 well	0.0	Chlorination or Aquatabs	No	0	0	Yes	Bush	0	0	Yes	Yes	Yes	1	1	1	1	0	0	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	No	No	No	No	Yes	Yes	Yes	Yes	Very unsatisfied	0	1	0	0	Significantly increased	0	1	0	0	0	0	Yes	Significantly increased	Yes	Yes	0	0	0	1	1	0	Significantly increased	No	0	Slightly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Food assistant was deducted some of the kilos almost three years,and cooking oil was deducted too what is matters? let us know	Interview is completed successfully	Malakal	Malakal North	PoC	Block N	0		272.727272727273	Female	25
9.5675223	31.6814309	Female	30	7	5	No	Male	50	Married	2	3	1	2	1	1	10	No education	Unemployed	0	Small scale trade	0	9000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	No	0	No	0	No	No	No	0	Yes	Yes	No	0	No	0	No	Don't know	No	I don't know	Yes	Within the last 3 months	No	No	No	0	1	1	1	0	0	0	0	0	0	0	No	Many items missing	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	1	0	0	Yes	Clan elders	Yes	Public tap/standpipe	5	1 well	0.0	Chlorination or Aquatabs	No	0	0	Yes	Bush	0	0	Yes	Yes	Yes	1	1	1	1	1	0	0	0	To be healthy	With water and soap	Yes	No	No	No	No	No	Yes	Yes	Yes	No	0	1	1	0	0	Significantly increased	1	0	0	0	0	0	Yes	Significantly increased	No	Yes	0	0	0	1	1	0	Slightly increased	No	0	No change	No change	Slightly increased	Significantly increased	Significantly increased	Increase items/service	Interview is completed successfully	Malakal	Malakal North	PoC	Block N	0		900.0	Male	50
9.5679625	31.6812596	Female	25	9	6	No	Male	43	Married	2	2	3	1	2	1	11	Completed primary	Employed	0	Casual employment	0	30000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	No	0	No	No	No	0	No	No	Yes	Suggestion box	No	0	No	Don't know	No	I don't know	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	1	0	0	No	0	0	Public tap/standpipe	30	1 well	0.0	Chlorination or Aquatabs	No	0	0	Yes	Bush	0	0	Yes	Yes	Yes	1	1	0	0	0	1	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	No	No	No	No	No	Yes	Yes	Satisfied	0	0	1	0	No change	0	1	0	0	0	0	No	0	No	Yes	0	0	0	0	1	0	Slightly increased	No	0	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	No dignity kits for woman, because it very expensive,and they are very important we last received them in2017	Interview is completed successfully	Malakal	Malakal North	PoC	Block N	0		2727.27272727273	Male	43
9.5660468	31.6830981	Female	29	9	5	Yes	0	0	Married	1	2	1	3	1	1	9	No education	Unemployed	0	Aid	World vision	2700	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	Yes	Blind and old	No	0	No	No	Yes	Water point rehabilitation	No	No	No	0	No	0	No	Don't know	Yes	0	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Provided by relative	Yes	Family members	Yes	Public tap/standpipe	40	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	No access to livestock, agriculture, only human access to water point.	Yes	Bush	0	0	Yes	Yes	Yes	1	1	1	1	1	0	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	No	No	Yes	No	No	Yes	Yes	Yes	Very unsatisfied	0	0	1	0	No change	1	0	0	0	0	0	No	0	No	No	1	0	0	0	0	0	0	No	0	No change	No change	No change	No change	No change	Food assistant is recieve lately this year	Interview is completed successfully	Malakal	Malakal North	PoC	Block W	2021	IOM	300.0	Female	29
9.5654381	31.6832322	Female	25	7	6	No	Male	46	Married	3	2	2	1	1	2	11	Some secondary	Unemployed	0	Casual employment	0	4000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	No	0	No	No	No	0	No	No	No	0	Yes	No	No	Ngo are doing what they needs but, not full fill our needs	No	Water point	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	1	0	0	No	0	0	Public tap/standpipe	5	1 well	0.0	Chlorination or Aquatabs	No	0	0	Yes	Bush	0	0	Yes	Yes	Yes	1	1	1	1	1	0	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	No	No	No	No	No	Yes	Yes	Yes	Satisfied	0	0	1	0	Slightly increased	0	0	0	0	0	1	No	0	No	No	1	0	0	0	0	0	0	No	0	No change	No change	No change	No change	No change	Provision of shelter is unpaired because materials are not completed full shelter as required by idps opinions	Interview is completed successfully	Malakal	Malakal North	PoC	Block W	0		363.636363636364	Male	46
9.565318	31.6829338	Female	22	9	6	No	Female	45	Married	2	3	1	2	0	2	10	Some Primary	Unemployed	0	Aid	World vision	18000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Soap, toothpaste comb,kanga,and sanitary pads	Yes	No	No	0	Yes	No	Yes	Suggestion box	No	0	No	Don't know	No	Water point	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Public tap/standpipe	15	1 well	0.0	Chlorination or Aquatabs	Yes	No	Noncompliance when fetching water	Yes	Bush	0	0	Yes	Yes	Yes	1	1	1	0	0	0	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	No	Yes	No	No	No	No	Yes	Yes	Satisfied	0	1	0	0	Slightly increased	0	0	0	0	1	0	No	0	No	Yes	0	0	0	0	1	0	Slightly increased	No	0	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Services providers should have to do more information on what is available for helps	Interview is completed successfully	Malakal	Malakal North	PoC	Block W	0		1800.0	Female	45
9.565564	31.676617	Female	48	9	4	No	Male	49	Widowed	4	6	1	0	2	1	14	Some Primary	Unemployed	0	Small scale trade	0	5000	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Rural	Yes	Leg problem and mentall illness	No	0	No	0	No	No	Yes	Latrine,food,tukkul,water	No	Yes	Yes	DRC office	No	0	Yes	0	Yes	0	Yes	More than 2 years ago	Yes	Yes	No	0	1	1	1	1	0	0	0	1	0	0	No	Items received not enough	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Piped water to yard/plot	2	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	We have more water not like before.	Yes	Communal latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	No	No	No	No	No	No	No	Yes	Yes	Not satisfied	0	0	0	1	No change	0	0	0	0	0	1	No	0	No	No	1	0	0	0	0	0	0	No	0	No change	No change	No change	Slightly increased	Slightly decreased	We appeal to humanitarian to add more in order to fill the need of vulnerable peoples.	This family are suffering a lot because no one who's working at home and they have two disabilities at home.	Malakal	Malakal North	PoC	Block L	2019	Not Stated	357.142857142857	Male	49
9.5655	31.6771878	Female	39	9	3	No	Male	48	Widowed	4	3	1	1	1	4	14	Some Primary	Unemployed	0	Collection of wood	0	1000	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Rural	Yes	Old(Deaf and Can't walk)	No	0	No	0	Yes	Yes	Yes	Bridge,latrine,roads,tukkul,water	Yes	No	Yes	NA(mentioned a complain instead)	Yes	No	No	There is no feedback/I wont get feedback	Yes	0	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Piped water to yard/plot	6	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	Enough water	Yes	Communal latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Satisfied	1	1	1	1	Slightly increased	1	1	1	0	1	0	No	0	No	Yes	0	1	1	1	1	0	Slightly increased	Yes	Somewhat beneficial	Slightly increased	Slightly increased	Slightly increased	Slightly increased	No change	Am asking more funds to be added because the whole community will be involving.	I really appreciate the way the respondent aware about the activities.	Malakal	Malakal North	PoC	Block L	2020	Not Stated	71.4285714285714	Male	48
9.5652617	31.6766924	Female	34	7	8	No	Male	53	Married	2	1	2	3	1	2	11	Some university	Employed	0	Formal employment	0	20000	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Rural	No	0	No	0	No	0	No	Yes	No	0	Yes	Yes	Yes	DRC office	No	0	Yes	0	Yes	0	Yes	More than 2 years ago	Yes	Yes	Yes	0	1	1	1	1	1	1	1	1	1	Food, lentils and oil	No	We are many in the house	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Public tap/standpipe	3	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	Enough water	Yes	Communal latrine	Yes	Yes	Yes	Yes	No	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	No	Yes	Yes	Yes	Yes	No	Yes	Yes	Satisfied	1	1	1	1	Slightly increased	0	0	1	0	0	0	No	0	No	Yes	0	1	1	1	1	0	Significantly increased	Yes	Highly beneficial	No change	No change	Slightly increased	Slightly increased	No change	I need more peoples to be given training	Thanks alot for your welcoming. Again the services that peoples are complaining should be add.	Malakal	Malakal North	PoC	Block L	0		1818.18181818182	Male	53
9.5652489	31.677263	Female	40	2	3	No	Male	48	Married	2	1	1	0	2	0	6	Completed university	Self employed	Small business	Small scale trade	0	18000	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Urban	No	0	No	0	No	0	No	No	No	0	No	No	No	0	No	0	No	I have two years in this camp, we send some people to bring us all those services.	Yes	0	Yes	More than 2 years ago	Yes	Yes	No	0	1	1	1	0	1	0	0	0	0	0	Yes	0	Yes	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Public tap/standpipe	3	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	Enough water	Yes	Communal latrine	Yes	Yes	Yes	No	No	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	No	No	No	No	No	Yes	Yes	Yes	Yes	Satisfied	1	1	1	1	Slightly increased	1	1	1	1	1	0	No	0	No	Yes	0	0	1	0	1	0	Slightly increased	No	0	Slightly increased	Slightly increased	Slightly increased	Slightly increased	No change	We need more funds to upgrade all those activities	This peoples are well organised peoples, they should look from others.	Malakal	Malakal North	PoC	Block L	0		3000.0	Male	48
9.5658789	31.676874	Female	36	9	3	No	Male	89	Married	3	1	5	2	1	0	12	Some secondary	Unemployed	0	Land cultivation	0	170	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Urban	Yes	Old age	No	0	Yes	Blanket	No	No	Yes	Bridge	Yes	No	No	0	No	0	No	There is no feedback/I wont get feedback	Yes	0	Yes	More than 2 years ago	Yes	Yes	No	0	1	1	1	0	0	0	0	0	0	0	No	Services are not provided in a good faith.	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Public tap/standpipe	4	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	No complaints again for water	Yes	Communal latrine	Yes	Yes	Yes	Yes	No	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	No	No	No	Yes	Yes	Yes	Yes	Not satisfied	0	0	0	1	No change	0	0	0	0	1	0	No	0	No	Yes	0	1	1	1	1	0	Slightly increased	Yes	Somewhat beneficial	Slightly increased	No change	Slightly increased	Slightly increased	No change	Let humanitarian should raise more funds, after that more peoples needs to be engage to participate in project activities.	I also add my comments to what respondent has been say. Some people from community simply received the rations, but others activities are not aware off.	Malakal	Malakal North	PoC	Block L	2020	Not Stated	14.1666666666667	Male	89
9.5668818	31.6788174	Female	21	9	2	No	Male	46	Married	1	0	2	2	1	1	7	Completed primary	Unemployed	0	Land cultivation	0	5000	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Urban	No	0	No	0	No	0	No	Yes	Yes	Bridge,hospitals,roads,schools	Yes	No	Yes	Going to block leaders	Yes	Yes	No	Delays	Yes	0	Yes	More than 2 years ago	Yes	Yes	Yes	0	1	1	1	1	1	0	1	1	0	0	No	Items received not enough	Yes	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Public tap/standpipe	6	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	No complaints again for water	Yes	Communal latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	No	Yes	No	Yes	No	Yes	Yes	Not satisfied	0	0	0	1	No change	0	0	0	0	1	1	No	0	No	Yes	0	0	1	0	1	0	No change	Yes	Somewhat beneficial	No change	No change	No change	Slightly increased	Slightly increased	We need humanitarian to distributes plastic sheets and mosquito nets those are need to much because we are close to rain.	It's very clear that communities have no others mean of sources apart from humanitarian.	Malakal	Malakal North	PoC	Block F	2016	IOM	714.285714285714	Male	46
9.5666088	31.6792502	Female	48	9	4	No	Male	56	Married	3	1	2	0	2	0	8	No education	Self employed	Fishing	Other, please specify	0	1000	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Urban	No	0	No	0	No	0	No	Yes	No	0	Yes	No	Yes	DRC office	No	0	No	I didn't even go to attend any things.	Yes	0	Yes	More than 2 years ago	Yes	Yes	No	0	1	1	1	0	0	0	0	1	0	0	No	Items have not been received in a longtime	No	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Public tap/standpipe	2	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	Enough water	Yes	Communal latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	No	No	No	Yes	No	Yes	Yes	Satisfied	0	0	0	1	No change	0	0	0	0	0	1	No	0	No	Yes	0	0	1	1	1	0	Slightly increased	No	0	No change	No change	Slightly increased	Slightly increased	No change	No idea	It's very difficult indeed because some people are living in poc and They don't even know how can complaints she say the services have been delivered differently.	Malakal	Malakal	PoC	Block F	0		125.0	Male	56
9.5673943	31.679568	Female	28	9	6	No	Male	39	Married	2	0	2	0	1	1	6	Completed secondary	Unemployed	0	Casual employment	0	5000	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Urban	No	0	No	0	Yes	When we came here in 2013, our tukkul had been build by UN. Again in 2016 aslo	Yes	Yes	Yes	Latrine	Yes	Yes	Yes	DRC office	No	0	Yes	0	Yes	0	Yes	More than 2 years ago	Yes	Yes	Yes	0	1	1	1	1	1	1	1	1	0	0	No	We are many in the house	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Public tap/standpipe	3	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	No complaints again for water	Yes	Communal latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Not satisfied	1	1	1	1	Slightly increased	1	1	0	0	0	0	No	0	No	Yes	0	1	1	1	1	0	Slightly increased	Yes	Somewhat beneficial	Slightly increased	Slightly increased	Slightly increased	Slightly increased	No change	Am appreciate the roles and the services that un had neen provided to us here in IDP camp since 2013 up to date.	She is very attentive for the services that have been provided by humanitarian.	Malakal	Malakal North	PoC	Block F	2021	IOM	833.333333333333	Male	39
9.5673946	31.6800755	Female	53	9	6	No	Male	39	Married	2	3	4	0	4	0	13	No education	Unemployed	0	Land cultivation	0	1000	IDP	Conflict	Over 2 years	Two or more movement from the place of origin and now	Urban	No	0	No	0	Yes	Items were provided in 2016	No	Yes	Yes	Latrine,tukkul	Yes	No	Yes	DRC office	Yes	Yes	Yes	0	Yes	0	Yes	More than 2 years ago	Yes	Yes	Yes	0	1	1	1	1	1	1	1	1	0	0	No	Some are not getting those items	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	No	0	0	Public tap/standpipe	3	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	I have never complained since we came here when we left old camp.	Yes	Communal latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	No	Yes	No	Yes	No	Yes	Yes	Not satisfied	0	0	0	1	No change	0	0	0	0	0	1	No	0	No	No	1	0	0	0	0	0	0	No	0	No change	No change	No change	Slightly increased	No change	Let humanitarian provide all necessary things because we have no where to go by than. We are suffering a lot.	The life is different in camp off cause, this family are really suffering.	Malakal	Malakal North	PoC	Block M	2020	Not Stated	76.9230769230769	Male	39
